"incident_id","incident.year","incident.month","data_total","victim.name","reference","summary","data_variety","pattern","industry","victim.country","visible","canLoad"
"EE00B510-EEA7-4CBF-8C3A-ECF6C0A37F60",2010,3,3300000,"Educational Credit Management Corporation","http://www.foxnews.com/us/2010/03/26/student-loan-company-data-m-people-stolen/"," A company that guarantees federal student loans said Friday that personal data on about 3.3 million people nationwide has been stolen from its headquarters in Minnesota.  Educational Credit Management Corp. said the data included names, addresses, Social Security numbers and dates of birth of borrowers, but no financial or bank account information.  The data was on ""portable media"" that was stolen sometime last weekend, ECMC said in a statement. Company spokesman Paul Kelash wouldn't specify what was taken, citing the ongoing investigation, but said there were no indications of any misuse of the data.  The St. Paul-based nonprofit said it discovered the theft last Sunday and immediately contacted law enforcement, and made the theft public when it received permission from authorities. The Minnesota Bureau of Criminal Apprehension is leading the investigation.  ECMC said it has arranged with credit protection agency Experian to provide affected borrowers with free credit monitoring and protection services. Borrowers will be receiving letters from ECMC soon on how to sign up, gain access to fraud resolution representatives, and be provided with identity theft insurance coverage.  ""We deeply regret that this incident occurred and the stress it has caused our borrowers and our partners and are doing everything we can to help protect our borrowers' identity and personal information,"" Richard Boyle, president and CEO of ECMC, said in the statement.  ECMC is a contractor for the U.S. Department of Education to provide collection and document management services. It guarantees student loans through the Federal Family Education Loan program, and provides support services for student loans that are in default or bankruptcy. The company can act as the guarantor, loan holder or loan servicer.  Department of Education spokesman Justin Hamilton said protecting student privacy is a top priority.  ""We are working with ECMC to make sure that affected individuals are provided with resources to protect their information and to provide with them with identity theft insurance,"" Hamilton said. said protecting student privacy is a top priority for the agency.","Personal","TheftLoss","Finance","US","TRUE","NULL"
"EF1F6FC4-7E51-4ED7-8B55-C83423C8DDFA",2007,5,8637405,"Dai Nippon Printing Co Ltd","http://usatoday30.usatoday.com/tech/news/computersecurity/2007-12-30-data_n.htm","Dai Nippon Printing Co., a Japanese commercial printing company, says a former contract worker stole nearly 9 million pieces of private data on customers from 43 clients.","Personal","Misuse","Manufacturing","JP","TRUE","NULL"
"F0326CC0-8A8C-4AB1-9CA7-8DFABDC434C0",2013,7,1100000,"Neiman Marcus Group LTD Inc.","http://krebsonsecurity.com/2014/01/hackers-steal-card-data-from-neiman-marcus/","hackers","Payment","Crimeware","Retail","US","TRUE","NULL"
"F152BAD2-55DC-440E-8DD5-7CB1CA0B83C3",2014,3,7020402,"Visa Inc","http://www.scmagazineuk.com/anonymous-ukraine-leaks-seven-million-credit-card-details/article/339629/","Hactivist Group posts Credit Card details of millions of Customers Online","Payment","Other","Finance","US","TRUE","NULL"
"F20F3319-347B-4B5D-AD20-5FCAC5BE3518",2014,1,163000,"Butler University","http://www.net-security.org/secworld.php?id=17069","University was notified by law enforcement that a suspect had personal data from their system in their possession. University found evidence of breach, occurring sometime between 11/2013 and 5/2014.  No other details given.","Personal","Other","Educational","US","TRUE","NULL"
"F630E023-34AE-42B9-8BFA-1DFA8C6C2095",2009,10,32000000,"RockYou","http://techcrunch.com/2009/12/14/rockyou-hack-security-myspace-facebook-passwords/","Earlier today news spread that social application site RockYou had suffered a data breached that resulted in the exposure of over 32 Million user accounts. To compound the severity of the security breach, it was found that RockYou are storing all user account data in plain text in their database, exposing all that information to attackers.   This matter now appears worse than originally suspected as the dataset also contains a table where RockYou have stored user credentials for social networks and other partner sites.  The database consists of a table containing partner data, and another table that has stored the credentials for those partner sites that users have entered. This includes social networks such as MySpace but also webmail accounts.","Credentials,Personal","Webapp","Information","US","TRUE","NULL"
"F68EF982-454F-46D2-8545-85FE1E908CD7",2013,7,1820000,"CANONICAL GROUP LTD","https://www.net-security.org/secworld.php?id=15327","Actor uses combination of hacking, social engineering, and malware to gain access to Ubuntu forums,steal user information, and finally deface the site..","Credentials","Webapp","Professional","GB","TRUE","NULL"
"F6C70497-14D7-4C22-9BFD-DEA84292FEA9",2011,7,150000000,"Shanghai Municipal Health Bureau","http://www.globaltimes.cn/content/729905.shtml","Local police have arrested a computer database manager accused of stealing more than 140,000 pieces of personal information about newborn babies and their parents from a Shanghai Municipal Health Bureau database, police announced at a press conference Wednesday.  The suspect, surnamed Zhang, 30 years old, earned 30,000 yuan ($4,727) selling the information while he worked as technical manager for a company that maintained the health bureau's database, according to Yu Song, vice captain of the Zhabei district police's economic crime department.  From the beginning of 2011 until April 2012, Zhang accessed the database twice a month from his home computer, downloading the information that then sold to a manager at Shanghai Roadway D&B Marketing Services Co, the Shanghai subsidiary of the US commercial information firm Dun & Bradstreet Corp.  The local company was shut down in March on charges of illegally trading personal information received from various sources. Police have arrested another 47 suspects who sold stolen personal information to the firm. ","Personal","Misuse","Public","CN","TRUE","NULL"
"F8493970-E9A0-4942-A638-DCD60308F02E",2005,5,180000,"Ralph Lauren Corporation","http://online.wsj.com/news/articles/SB111344917096006795?mod=googlewsj","Hackers breach Polo Ralph Lauren and steal credit card info","Payment","Other","Manufacturing","US","TRUE","NULL"
"F9E8EC3C-632C-41C8-837D-CB49FDE0D19F",2013,12,405000,"St. Joseph Health System","http://www.securityweek.com/hackers-break-server-st-joseph-health-system-putting-405000-risk","St. Joseph Health System (SJHS), a Bryan, Texas-based not-for-profit health care provider, said on Tuesday that between Dec. 16 and Dec. 18, 2013, the organization experienced a data security attack which exposed patient and employee data stored on server.  According to the provider of health services, attacker(s) hacked into a server and accessed patient and employee data files from St. Joseph Regional Health Center, Burleson St. Joseph Health Center, Madison St. Joseph Health Center, Grimes St. Joseph Health Center and St. Joseph Rehabilitation Center.  The data accessible to attackers included a combination of names, social security numbers, dates of birth, and possibly addresses, the organization said. For the affected patients, medical information was also accessible, and for some employees, bank account information was exposed.  The attackers appeared to be operating from IP addresses in China and elsewhere, the organization said.  As soon as the incident was discovered, SJHS took the affected server offline and launched a thorough forensics investigation with national security and computer forensics experts, a statement explained. The investigation, which is ongoing, confirmed that approximately 405,000 former and current patients', employees' and some employees' beneficiaries' information was accessible to the unauthorized parties.  While it is possible that some information was taken, the forensics investigation has been unable to confirm this, the statement continued. SJHS does not believe any of our former/current patients', employees' or their beneficiaries' information is at further risk because of this incident.  Affected individuals whose information was accessible are receiving notification letters by mail in the coming days providing them information on this incident.  For individuals who may have been affected by the incident, SJHS said it would provide a confidential call center to handle questions related to the breach, along with free identity protection services for one year for affected patients and employees.","Personal","Other","Healthcare","US","TRUE","NULL"
